sentence	label
A huge stretch of lights between Lighthouse Park/Coker and the Octagon are out.

Lights along the road next to the fire station are out.

Surely this is a LIABILITY ISSUE??? With winter coming fast, paths will get icy and dangerous - will RIOC pay for medical care for people who slip in the dark?? How about children who injure themselves in playgrounds because they could see?	Street Light
Vacant property with non-respondent owners do not maintain this lot. Sidewalk and lot litter, waste, dumping, deteriorating construction fence. Local resident use the lot as an illegal parking lot. Multiple unresolved ECB and DoB fines. It is time for Community Board 17 to address this eyesore that chronically collects major violations in default. Thank you.	Other
Rear junk	Other
Rear junk	Other
Potholes leading up to traffic light in left lane. Third time reporting this issue. Never has been fixed	Potholes
Please send notice about the high weeds.

Noted on tour this morning.

THANKS
Steve	Weeds Vacant Houses
Property is a burn property	Weeds Vacant Houses
	Other
	Other
Rear junk	Other
Disabled cars in the rear on on the grass	Other
Left lane has several small dips and large dip on semmes street heading west toward Pendleton.	Potholes
Potholes and huge dip in the street on senmes near intersection at Pendleton	Potholes
Residents say the exterior of this house has been covered with plywood, not siding or brick.

Residents want to know if this is a housing code violation.

THANKS for checking.	Substandard,Derelict Struc(Residential Property)
they picked up my boxes off the curb but did not empty my green garbage can and it was out there before time	Trash outside Cart
I keep reporting this and city claim to fix but it is not fixed.  This is a problem and is causing issues to my vehicle.	Potholes
Rear junk	Junky Yard
Rear junk	Junky Yard
Recycling bin has not been emptied over a year. The garbage bin was used for trash and recyclables.	Garbage Missed
Rear junk	Other
Rear junk	Other
	Recycle Cart Request
Bandit Signs along the tollway on east and west side.	Other
There's a trash bag on this road	Street Hazard
	Other
Shortened protected signal light turning south onto Beltway feeder coming from west on Kempwood. Signal was shortened awhile back and with more traffic issues happening at Gessner and Clay as well as new development more cars are coming down Kempwood. There is also little to no oncoming traffic going east through the light on Kempwood.	Traffic Signals
Fire hydrant is running.  It’s on the content of Bletway 8 and Kempwood Dr. directly in front of Houston Christian.	Fire Hydrant
Pedestrian crosswalk sign knocked over.	Traffic Signs
Traffic lights on northbound and sound bound feeder roads are completely out.	Traffic Signals
Traffic lights are flashing red  all directions kempwood at Beltway feeder road	Traffic Signal Maintenance
	Traffic Signs
There are several mattresses dumped in the empty lot.	Illegal Dumping
lot across from Family Dollar. Lot has vagrants residing.	Icing Bridge
this pothole is behind subway and loan depot.  also next to house and business on the corner	Other
please send to SIGN ADMINISTRATION PUBLIC WORKS. Metro PCS 7404 Airline Dr. Ste. G.	Building or Sign Code
Light rain results in deep ponding on the road	Flooding
Brindle dog on the entrance of food town	Remove Dead Animal from City Street or Curb
Northbound middle street sign has been hanging for sometime now and needs to be fixed or removed	Traffic Signs
dog in the road	Remove Dead Animal from City Street or Curb
northeast ped buttons broken	Traffic Signal Maintenance
wb left turn signal showing red bulb and green arrow 
switches to Green bulb before though signal as well	Traffic Signal Maintenance
There is a dead dog that was ran over and looks like they moved it off to the sidewalk. Currently located next to the tree near the sidewalk.	Remove Dead Animal from City Street or Curb
Ditch heavily covered preventing water to properly drain out causing water back up.	Drainage
Heavy Trash	Other
My boyfriend hit the pothole this evening driving north on normandy towards woodforest blvd. He drives a 2016 gti vw with less than 1100 miles.  Please fix it asap!	Pothole
	Traffic Signs
Tall grass.	Nuisance On Property
Tall grass.	Nuisance On Property
Overgrown grass and weeds	Nuisance On Property
	Traffic Signals
Bulk load flooding cases from Districk K and J - please close	Flooding
Bulk load flooding cases from Districk K and J - please close	Flooding
Bulk load flooding cases from Districk K and J - please close	Flooding
	Remove Dead Animal from City Street or Curb
Bulk load flooding cases from Districk K and J - please close	Flooding
Bulk load flooding cases from Districk K and J - please close	Flooding
	Street Hazard
Bulk load flooding cases from Districk K and J - please close	Flooding
Water pressure is very low	Icing Bridge
W Belford up ahead sign is very faded	Traffic Signs
Bulk load flooding cases from Districk K and J - please close	Flooding
Bulk load flooding cases from Districk K and J - please close	Flooding
Bulk load flooding cases from Districk K and J - please close	Flooding
Bulk load flooding cases from Districk K and J - please close	Flooding
	Flooding
Roadwork ahead warning sign has been sitting on the shoulder for several months.	Other
One of two surveillance cameras mounted on light poles in the recycle facility is not pointing as intended. Probably strong winds impacted it. Please refer to photo. It may only need adjustment / alignment.	Recycling Collection
I appreciate having a place to take cardboard on the occasion. However, folks are placing items into the recycling bins that have no business being there. Today I dropped off boxes from our attic that we no longer needed. I had a very difficult time putting them in the bins. I saw bicycle chains, artificial Christmas trees, a filing cabinet, a toilet chair, electronics, and many other items that are not recyclable at this location. :(	Other Trash Issues
Streetlight on the ground	Street Light
A broken street light pole is down and rests in the grassy medium adjacent to the sidewalk.  The pole has been there for 2+ months.  One end  is nearly encroaching the sidewalk - request is that it be removed to minimize accidents by pedestrians walkers and joggers.  Thank you.	Street Light
Remove for new construction	Street Light
The new ada ramps do not Comply with federal ada design standards.   Cross slap is greater than  2%.  No 4ft by 4ft 2% slope all directions at new pedestrian buttons.   Request contractors bring the new reals up to federal standards.	Other
The yellow signal for traffic traveling on Nimmo Parkway in both directions is exceptionally short.  If the light changes to yellow on you, you have to almost lock your brakes up to stop before the light turns red.  I would suggest lengthening the yellow light.	Traffic Signal
The fountain at Nimmo Parkway and West Neck isn't working.	Other Park Issues
Street light is out. Doesn't flash or cycle. Appears to be burned out.	Street Light
In the travel lane where new crosswalk meets old pavement there is a drop in level of pavement.  This is on nimmo near the new pump station being built	Pothole
All street lights in front of courthouse marketplace have not been on for months	Street Light
	Street Light
All the lights on this side of the roadway are out	Street Light
