sentence	label
7 lights out on bridge from 10th St to Haxall Point; 4 lights out on Canal Walk in front of Troutman Sanders on Haxall Point; too many lights out on Browns Island to Count!	Non-functioning Street Lights
Pothole at this approximate location. 2nd lane from the left.	Potholes
On the east side of the old power plant on the canal at river level, there is some graffiti	Other
Just west of the floodwall gates, at the Pipeline Overlook parking area, the grade has been built up with gravel to the point a decent sized pond of water is in this location most of the time.  Now that it has frozen, it is creating treacherous conditions for pedestrians and cars as the cars have a hard time stopping on the ice.  A small drainage swale needs to be provided to let this drain to the spillway next to the old power plant.	Other
3 cars parked in the fire lane
 at 1001 Haxall Point next to Haxall Point Restaurant.  AKA FW Sullivan's on the canal.	Other
There many lights out or almost out along the canal, the Haxall Point Bridge and Brown's Island. Many people run and walk their dogs along this route between 5-6am - it's very dark and presents a safety issue.	Non-functioning Street Lights
The old power plant on the Haxall Canal across from Casa del Barco has several lights out.  Especially noticeable are the upward lights on the right (west) end of the building. Also, the accent lights on the ceiling structure inside the power plant walls (above the canal walk where the street art is) are out in places also.  Thanls!	Other
trip hazard.  sidewalk missing concrete on river walk.	Other
on the canal, adjacent to the Dominion substation, there are 5-7 new graffiti tags on the south side of the canal walk that need to be painted over.	Other
There was one tag, now there are three.  The tagged K2O is also taggjng the pipeline walk on the river.	Other
The area just behind the floodwall at the Pipeline Overlook is in desperate need of two trashcans.  There are 10 or so parking spaces and people continually throw their trash out.  The neighbors picked up 13 bags of trash, but more collects.  I'd suggest one at the drive opening in the floodwall and one approaching the overlook.	Trash/Bulk Pick-ups
Most likely a sink hole due to nearby utility cover. West bound W Broad St #1 lane, lane nearest the center of street at the intersection of N Davis St	Potholes
the new grtc bus sign on the corner of broad & davis already has graffiti on it.   can't believe sometimes the people that live in this city.  anyhow, can the graffiti be removed.  Thanks	Other
Grass along Robinson on this building always high.	Overgrown Lots
mattress,pieces of concrete in alley	Trash/Bulk Pick-ups
Please pick up bulk furniture items from this location	Trash/Bulk Pick-ups
missing street location sign...	Other
A small loveseat needs pickup; located by the trash behind the house.	Trash/Bulk Pick-ups
The north wall of this address. The tagging occurred sometime last night.	Other
North wall of this address, yellow paint on red brick. This is the second report.	Other
Very large pothole westbound lane. Thank you	Potholes
Move out trash accumulated outside rear of apartment building.	Illegal Dumping
Potholes	Other
Screen door to this restaurant has many holes in the screen door. I saw a rat coming out of the building earlier this week.	Other
Construction demo material in alley next to address	Trash/Bulk Pick-ups
In the alley beside this address, this business has place their commercial dumpster in the alley. It is so close to the entrance of the alley, that is traffic is heavy on N Robinson St there is not enough from for traffic traveling south on N Robinson to execute a proper turn into the alley. You either hit the curb or hit the dumpster.  The city code requires that dumpsters and super can out of the public right of way.  I have reported this problem before and it still exists.

Could you do something to fix the problem the city has created by allowing the situation to occur..	Other
Abdonded car is located on 26th and Broad. Lienence plate number KLT-2069. It is a black car.	Abandoned Cars
Graffiti  vandal	Other
This building has been tagged a second time, from a previous report.	Other
Light out - At entrance to the science Museum parking lot on the right	Non-functioning Street Lights
Rear of this address at alley.	Illegal Dumping
Overgrown yard.	Overgrown Lots
Mild gas smell that comes & goes in front of Mary Mumford ES	Other
Yard and tree trimmings in Alley.  Careful thorns and bristles on yard waste.	Bulk Trash
Potholes in the Alley N. of Grove........gravel alley. Citizen stating very bad and patients and staff are complaining.	Potholes
Huge pothole. Has caused damage to a woman’s car!	Pothole
mattress behind apartments at 4213 grove	Bulk Trash
Wide and deep pothole in the middle lane heading into the city, needs immediate repair	Potholes
This has been reported twice in two years. The side walk has not been repaired. It is near a school playground.	Other
Tree branches for bulk pickup	Trash/Bulk Pick-ups
Yard debris in alley behind property	Trash/Bulk Pick-ups
brush and limbs located in the alley	Trash/Bulk Pick-ups
Woodlawn and grove. As you turn onto Woodlawn from grove big pothole.	Potholes
In median of Grove Ave, 1st light East of Westmoreland	Non-functioning Street Lights
Located in center of road at intersection - potential accident hazard as vehicles swing into oncoming traffic to avoid pothole	Potholes
Citizen states this light flashing and appears to be ready to go out	Non-functioning Traffic Lights
In back in the alley tree limbs need pickup	Trash/Bulk Pick-ups
Hole in the street in front of 200 Willetta Dr.  Entire neighborhood was repaved recently but there is a large hole in the newly paved street.	Pothole
PLY WOOD	Trash/Bulk Pick-ups
citizen states that they have yard waste that needs to be picked up. it will be on the commonwealth ave side and there house is on the corner	Trash/Bulk Pick-ups
Pothole is in the middle of the road but closer to woodlawn ave more so that commonwealth.	Potholes
Leaking hydrant at this location.	Other
Citizen request to have cardboard boxes, bubble wrap, and packing tape to be removed from the front of this residence.	Trash/Bulk Pick-ups
Christmas tree pick up in front of 205 Wakefield Rd.	Bulk Trash
Leaking hydrant at this location.	Other
Please pick up as soon as possible. Home was destroyed by the storm and the debris makes it difficult for the contractors to do their work.	Trash/Bulk Pick-ups
Intersection of Sulgrave and Canterbury in Windsor Farms.	Other
Good Afternoon ~

I have brush that needs to bee removed.  Please pick up as soon as possible.

Thank you,

Susan Overton	Trash/Bulk Pick-ups
Brush pickup in the front at this location	Trash/Bulk Pick-ups
309, 312, 313, 314, 324 & 331 Clovelly Rd Brush pickup in the front at these locations	Trash/Bulk Pick-ups
pothole located in the front of this address, right in front of the entrance to this address, but on city property, the citizen would a call on this matter	Potholes
Corner of Canterbury and Hathaway, comes on and off	Non-functioning Street Lights
Customer says light blinks on and off, corner of Canterbury and Hathaway	Non-functioning Street Lights
Missed Trash Trash/Bulk at the 4100 block of Summit Lane	Trash/Bulk Pick-ups
mattress, junk, plywood located out front.	Trash/Bulk Pick-ups
Leaf collection	Other
Bloody dead deer lying at side of road in residential area	Other
At end of Stockton Lane there are potholes that please need to be repaired.  Any questions, please call Pam Abrams (804) 323-9800	Potholes
Sidewalk at 206 Canterbury Rd needs repairing	Other
Brick sidewalk repair request	Other
Pothole at beginning of Summit Lane as turn off Clovelly	Potholes
Yard Waste including sticks, wood, brush, etc..	Trash/Bulk Pick-ups
Mattress/Armchairs/Table	Trash/Bulk Pick-ups
Mattress, lumber, furniture	Trash/Bulk Pick-ups
Please pick up the pile of yard debris located to the right of the driveway.	Bulk Trash
CITIZEN IS REQUESTING PICK UP SERVICE ITEMS WILL BE LOCATED IN FRONT OF THE PROPERTY.	Trash/Bulk Pick-ups
Please pick up the yard debris at the curb. Thank you!	Bulk Trash
	Overgrown Lots
Please pick up the yard debris (branches, etc) located in the front of the property off to the right side. Thank you in advance.	Bulk Trash
The ditch drain pipe is clogged with sand, due to excessive run off and has caused my property to erode at the entrance of my driveway. While my address is 3550 Bowland Rd., my driveway is in the rear of my property which is located on South Belmont. The closest address ( next door) is 3549 South Belmont. As seen in the attachment, my driveway has an entrance gate.	Other
The drain pipe in the rear of my property, 3550 Bowland Rd., which is the entrance to my driveway, is clogged with sand and causing erosion of my property. The entrance to my driveway is on South Belmont. The nearest address is next door which is 3549 South Belmont.	Other
4 cars with expired or no tags.	Abandoned Cars
Yard waste	Trash/Bulk Pick-ups
I have a pile of limbs and tree debris at the Curb for large pick up	Trash/Bulk Pick-ups
received via email large tree trash and yard debris - located at the end of the driveway	Trash/Bulk Pick-ups
brush debris removal storm	Trash/Bulk Pick-ups
brush	Trash/Bulk Pick-ups
This has been reported twice..Twice it has been marked closed, which I interept to mean that it has been picke up. Well it hasn't.The trash, limbs etc are still ther, while the trash across the street has been picked up. Am I wrong in thinking that "closed" means the job has been done?Please take care of this.	Trash/Bulk Pick-ups
limbs. yard trash .Cuttings from shrubbery Need large truck	Trash/Bulk Pick-ups
limbs. yard trash .Cuttings from shrubery Need large truck	Trash/Bulk Pick-ups
	Mosquito Spraying for Neighborhood
Stormdrain structure on Little Neck Road between Oxford Cir and Sea Horse Way is clogged. Structure is near Buchanan Creek and during last Saturday's rainstorm the right lane of street was completely flooded.	Stormdrain Maintenance
Hello, I have an issue in my neighborhood. The house at 620 Little Neck Rd, 23452 has a blue tarp across the whole roof. It covers the entire roof. It's been on the roof for approximately a month. The house is currently for sale. It's creating a eyesore in the neighborhood. It wouldn't be a big deal for a couple of days or weeks but it's been on approximately a month. Is there anything that you can do to assist with this neighborhood eyesore? We appreciate any assistance provided by the city?  If you have any additional questions, please contact me. Thanks.	Other
	Pothole
	Bulky Item Pickup
725 Little Neck Road, This property continues to have a detrimental impact to the neighborhood and the street which it resides. Bon fires in the front yard, trash, building supplies and other obstructive items in the front yard and in the view of the public. The property has been reported several times with no improvements noted. Need help. It  impacts the sale and rental of other properties.	Other Private Property Issues
LIghts along Kingston Dr are out, making it dangerous to walk at night.	Street Light
Kingston Dr is a cut through street to Kingston Elementary and the back of Kings Grant. The foot traffic in the morning and afternoons contains a high volume of children traveling to and from the school and bus stops. Kinnston Dr also experiences a high volume of cars driving quickly causing the children to move to the grass or gutters of the street to avoid being hit. Even without exceeding the 25mph speed limit it is extremely dangerous for two cars in opposite directions to pass at the same time while children are walking in the street. The speed needs to be reduced during school hours, enforced, or side walks need to provide safer paths for the children.	Other Roadway Issues
The storm drain in front of my mailbox is constantly flooded.  I have reported the issue 3 times and it has not been corrected.  There is a lot amount of standing water all the time and when it rains, it's terrible. Can this please be corrected?  Thanks!	Roadway Flooded
Crosswalk	Other
Pole has following numbers on it:
N0917
TC30	Street Light
Pole has the following ID numbers on it:
TC30 and N0917	Street Light
	Bulky Item Pickup
tHE STREETLIGHT AT THE END OF MY DRIVEWAY IS OUT,.  tHIS SECTION OF KINGSTON IS VERY DARK AT NIGHT AND A LOT OF PEOPLE BIKE OR WALK THEIR DOGS ALONG THE STREET.  IT IS NOT SAFE.	Street Light
This area was dug up when pipes froze. It is large 9x9 feet and getting worse. Actually the whole street needs to be repaved. 
