sentence	label
On the southbound side, the very first light on the bridge is out.	Street Lighting
Very cavernous pothole just showed up on 700 block of Pine. Asphalt above nothing,	Potholes
Please remove graffiti from sign on the side of 713 S. Pine Street.	Other
Please have trash picked up ASAP. It is blowing all over the neighborhood.	Trash/Bulk Pick-ups
A mattress and other construction materials have been discarded to the rear of this residence	Trash/Bulk Pick-ups
high grass and trash	Overgrown Lots
overgrown grass and/or weeds on property.	Overgrown Lots
overgrown grass and/or weeds on lot.	Overgrown Lots
high grass	Overgrown Lots
high grass	Overgrown Lots
Citizen states sofa and chair needs to be picked up at this location	Trash/Bulk Pick-ups
grass	Overgrown Lots
front door is unsecure.  The plywood has been bent and someone is gaining access via the front door.	Open and Vacant Properties
CITIZEN STATES THAT THERE ARE 3-4 POTHOLES AT THIS LOCATION.	Potholes
CITIZEN CALLED IN REPORTING HIGH GRASS AT BUS STOP AND ALONG STREET.	Overgrown Lots
Entire block is one big pothole.  600, 700 and 800 blocks have numerous potholes.	Potholes
pothole north bound on n 1st st	Potholes
high grass and trash	Overgrown Lots
high grass and trash	Overgrown Lots
CITIZEN IS REQUESTING A PICK UP FOR A TV AND SOFA IN FRONT OF THIS ADDRESS	Trash/Bulk Pick-ups
high grass and trash	Overgrown Lots
high grass and trash	Overgrown Lots
grass	Overgrown Lots
Grass/Weeds at this address has not been cut all year.	Overgrown Lots
Please p/u broken playpen that has been placed outside yard for two (2) weeks. Thanks!	Trash/Bulk Pick-ups
Storm debris has been sitting by the curb since the last bad storm. Please p/u at ur convenience. Thanks!	Trash/Bulk Pick-ups
Grass is 4-feet high. :-(	Overgrown Lots
Owner has not cut grass that is about knee high. Please serve notice. Thanks!	Overgrown Lots
BRUSH LOCATED IN FRONT OF HOME	Trash/Bulk Pick-ups
both front and back yard grass is over 12" tall	Overgrown Lots
	Overgrown Lots
	Overgrown Lots
TALL GRASS NEEDS CUTTING	Overgrown Lots
TALL GRASS NEEDS CUTTING. THANKS	Other
TALL GRASS AND BUSHES BLOCKING PUBLIC ALLEY. THANKS!	Overgrown Lots
Debris out front	Trash/Bulk Pick-ups
Overgrown Lots - TALL GRASS NEEDS CUTTING	Overgrown Lots
There are high weeds and trash at this location.	Overgrown Lots
TALL GRASS	Other
LARGE POTHOLE AT THIS INTERSECTION OF JEFFERSON DAVIS AND COLE STREET.LARGE POTHOLE.	Potholes
Baby Play Pen at front for pick up	Trash/Bulk Pick-ups
please pick up the broken furniture along with the regular trash that has been sitting there for going on 3 weeks. Thanks!	Trash/Bulk Pick-ups
furniture for pick up in front of the home	Trash/Bulk Pick-ups
side window unsecured after fire at property.	Open and Vacant Properties
People go in and out of the vacant structure	Open and Vacant Properties
large pile of household trash. furniture, carpet, rugs, speakers, clothes, bowls, etc.	Bulk Trash
Multiple Potholes between east richmond road and the henrico line	Potholes
there is a sofa in the alley at this location	Trash/Bulk Pick-ups
please remove furniture other household items in rear of property at alleyway left by tenant vacating premises.	Trash/Bulk Pick-ups
REFRIGERATOR ON REAR PORCH WITH DOORS AND HINGES ATTACHED.	Illegal Dumping
This property has weeds growing into my lot and also their crawl space is open which is open to rodents and snakes that can potential come over to my yard and I have a little one. Also this property has been neglected and is bringing my property value down .With all the great improvements In the neighbor this house needs improvements around me property value down I need to know who can help us.	Other
Please pick up bulk items in the alley	Trash/Bulk Pick-ups
3500 block of e richmond rd needs repaired	Potholes
There has been a lot of trash dumped on Stony Run Road between East Richmond Road and Nine Mile Road	Illegal Dumping
citizen would like for light in the back alley of her house to be fixed because it is dark in her back yard.	Non-functioning Street Lights
Steet is in very poor condition/ 3516 E. Richmond rd	Potholes
Please pick up bulk furniture items from this location in the alley.	Trash/Bulk Pick-ups
please pick up bulk items in alley.	Trash/Bulk Pick-ups
PREASE REMOVE SOFA AND CHAIR FROM REAR OF PROPERTY AT ALLEYWAY.	Trash/Bulk Pick-ups
citizen called and stated that there has been illegal dumping of tires and wanted to have this picked, this has been reported before under the ticket # 145970	Illegal Dumping
Overgrown bushes and lots growing into the street on side of the cemetary	Overgrown Lots
resident has an old tv and leaves that need to be pick up. these items are located in the alley.	Trash/Bulk Pick-ups
ANOTHER COUCH IN ROAD	Illegal Dumping
Citizen states that the City of Richmond cut the grass in front of this school and left a trash and brush on Ingram Ave, Joplin Ave, Mason Ave and 21st Str.	Trash/Bulk Pick-ups
couches & other trash is thrown behind property in the alley	Trash/Bulk Pick-ups
citizen would like to have mattress, dresser, washing machine and other household items picked up fromt the back alley of home.	Trash/Bulk Pick-ups
caller states right across the street of this street light there's a street light that is completely out and needs to be repaired. there's a lot of crime etc. so it's important that all these lights are working.	Non-functioning Street Lights
Old mattress, bed, cabinet, msc. furniture items for bulk trash pickup.	Trash/Bulk Pick-ups
BRUSH IN THE ALLEY, ON OUTSIDE OF FENCE	Trash/Bulk Pick-ups
TABLES AND JUNK LEFT MY OLD TENANT	Trash/Bulk Pick-ups
The 1800 block of Keswick all the way to Ingram there is some potholes.	Potholes
customer stating that these 2 blocks has potholes that needs to be repaired all throughout. the whole street really needs to repaved but there are multiple holes that needs to be fixed.	Potholes
Potholes in the 1800 Blk of Keswick to E. 21st St. on both sides of the street.	Potholes
overgrown bushes in alley from 1800 block of keswick ave odd number side to 21st street blocking view of cars pulling into alley	Overgrown Lots
citizen called to request a bulk pick up in the alley	Trash/Bulk Pick-ups
CUSTOMER CALLED OFFICE STATING THAT THE GRASS AT THE ADDRESS OF 1800 KESWICK AVE RICHMOND, VA 23224,	Overgrown Lots
Caller states there's a huge pile of trash debris in the alley of this address which is between Keswick and Joplin; caller states there's a mattress, clothes, furniture, etc.	Trash/Bulk Pick-ups
Please pick up bulk items.	Trash/Bulk Pick-ups
Mattress, Box Spring, Toilet, dresser up and down the whole alley	Trash/Bulk Pick-ups
Caller states there is overgrown grass at this address; the grass is real high especially in the rear. Caller states this is an eyesore and needs to be taken care of asap.	Overgrown Lots
Caller states there's a blue Ford pick up in the rear of this property that hasn't been moved for several years. The truck is parked close to the house.	Abandoned Cars
Please pick up bulk items	Trash/Bulk Pick-ups
president neighborhood watch requesting trash bulk pick between 1800-2300 between keswick and mansion	Trash/Bulk Pick-ups
Large couch needing to be removed	Bulk Trash
Overgrown grass between Eggleston st and Meade st	Overgrown Lots
Tree branches in front of this location.	Trash/Bulk Pick-ups
Yard debris, bushes, trimmings out front on curb	Trash/Bulk Pick-ups
Tire	Trash/Bulk Pick-ups
Customer called office stated that there are 3 mattresses in the ally of 1113 S. LAMBARDY STREET.	Trash/Bulk Pick-ups
Limbs	Trash/Bulk Pick-ups
Power pole appears to have been hit by a vehicle. Missing about half of the volume near the bottom and pole is starting to list to one side. Pole is on the west side of S Randolph St, between Winder and Blair.	Other
Citizen request to have a wooden dresser, couches and other bulk items removed from the alley of this residence.	Trash/Bulk Pick-ups
Please pick up bulk items in the alley(mattress)	Bulk Trash
Lot is overgrown.	Overgrown Lots
Citizen requests to have items removed from the alley directly behind this house on Lombardy St.	Trash/Bulk Pick-ups
TRASH IN ALLEY	Trash/Bulk Pick-ups
Tree	Trash/Bulk Pick-ups
there has been a couch sitting out back in the alley way for over two months now.  please remove.	Trash/Bulk Pick-ups
Please pick up couch in alley.	Trash/Bulk Pick-ups
Mattress, boxsping, and metal bed frame, in ally	Trash/Bulk Pick-ups
Report of dumping of trash on this property  and along the entire block because this block consists of vacant properties and the neighbors are asking that this be addressed and taken care of.	Open and Vacant Properties
citizen states this is a 2nd request..street light is out 1412 winder and meade st on the corner	Non-functioning Street Lights
inop.blue chevrolet nova,tags kdp-4113(10-13),insp.(12-13) on street	Abandoned Cars
I reported this several months ago and it is still there.  On the north side of the floodwall and maybe 200 yards east of the Southern Railway Track, there is a huge graffiti tag on the wall.  To access this point, you will need to walk through the floodwall opening at the RR tracks and then walk east or downstream.	Other
	Other
I've reported this several times over the last year, but the graffiti remains on the floodwall on the riverside of Manchester Walk.  To access it, take the floodwall walking path to the RR tracks.  Walk across the tracks and through the floodwall, then turn downstream. It is about 150 yards south of the tracks on the river side of the floodwall.	Other
East of Manchester Br on south floodwall.  Looks like one got painted over but not the two big ones.	Other
Outside 205 hull street	Other
This is a test case issued by DIT.  The request can be deleted following testing.	Non-functioning Traffic Lights
East of the Manchester Bridge by 300 yards and on the river side of the floodwall is a large mural on the floodwall.  Sorry about the pic, but it is in the center of the photo.	Other
On the Riverside of the floodwall and just east of the Manchester bridge there are 2 very large tags and one smaller one.	Other
Snow removal from city sidewalks - I am a resident of Shokoe Bottom and have the ability to utilize public transportation or walk to go to and from work. Today I chose to walk - as I ventured from my home I realized very quickly the sidewalks have not been cleared!  CVS on the corner of 25th & Main had a path for pedestrians but what was shocking was Farm Fresh had not cleared the sidewalk!  Not only had they not cleared the sidewalk but there wasn't any snow in their parking lot which was filled with cars!  The snow stopped on Saturday and on Tuesday morning there is no path for people to walk!  As I continued on my walk to work I continued to have to walk thru un-shoveled paths on Main Street!  Honey Whytes, Whisk, Station 3, Southern Kitchen, Sweet Teas and the Amtrak station did an exceptional job of clearing the sidewalks for pedestrians - why aren't businesses being cited for violating the Richmond City Code 90-42 which mandates sidewalks must be cleared with 6 hours of snow stoppage!   The government managed to remove snow from all walkways I had no trouble walking on the sidewalks once I entered government property!	Other
Street Light non-working	Non-functioning Street Lights
Potholes at this area.	Potholes
Several lights are out in both directions of the bridge.	Non-functioning Street Lights
Pothole located at the end of Manchester Bridge towards 9th ST in middle lane	Potholes
All of the overhead highway signs under mounted lights do not work on the bridge and on 9th street downtown. Please replace the bulbs	Non-functioning Street Lights
customer stating that he hit a terrible pothole going towards the Manchester bridge from commerce rd needs to be fixed as soon as possible.	Potholes
The road is riddled with potholes following storm cleanup.	Potholes
On the southbound exit ramp to Semmes Ave, one street light is out.	Street Lighting
