sentence	label
Water pipe appears to be broken under the road and is coming out at the average rate of a garden hose and it’s flooding the basement of the neighborhood	Water
Caller reports that the stop sign was hit and is bent over. needs to be repaired or replaced.	Street Signs
sidewalk unpassable.  can not reach the walk button over snowbank.  5 days after the snow. sidewalk not cleared	Street Issue
The pedestrian path under the Railroad’s Bartlett Street bridge is a clear hazard. Debris is falling down from the railroad onto the sidewalk. At least one of the metal stress crossbars is missing and broken. The bridge integrity is a clear hazard to anyone walking or driving under it. This is especially true when a moving train is on the tracks.  There is no safety lighting under the bridge at night.  The sidewalk should have some kind of rail to prevent a vehicle from driving up on the sidewalk because of the narrow pathway and sharp curve in the street.	Sidewalk Issue
Red signal is out on the traffic signal facing cvs on the corner of Islington and Bartlett.	Traffic Signal
Caller reports that the grate on Papa Wheelies side of the road is loose and the hot top around it is all broken up.	Storm Drains
Left turn from Islington onto Bartlett: red light is out	Traffic Signal
Brush and weed overgrowth onto sidewalk by papa wheelies.	Parks, Grounds, Cemeteries Maintenance Issue
The left turn green arrow light turning from Eastbound Islington Street onto Bartlett WILL NOT turn green for a bicyclist no matter how many light cycles one waits, leaving the only option for turning left at the intersection an illegal one (short of a motor vehicle arriving to trip the signal).	Traffic Signal
Caller reports that the traffic light at the corner of Bartlett and Islington is twisted 70 degrees. Looks like a truck hit it.	Traffic Signal
Is it possible for you to communicate with the property owners of cvs and request that they don’t plow into the sidewalk and block both the sidewalk and crossing signal button?	Winter Issues
The light at the corner of Bartlett and Islington needs to be adjusted. The cars turning left onto Bartlett are often still turning when the light to turn left onto Islington has turned green. I think the lights need to allow for more time between changing signals.	Traffic Signal
Caller reports that there is water bubbling up around the hydrant in front of 800 Islington St.  (Rite Aid)	Water
Hi - the stop sign next to the CVS (right side) snapped off at the base, leaving a potentially dangerous sharp metal stump.	Street Signs
Potholes here are getting dangerously deep	Pothole
At the intersection of Jewell Ct and Brewery Lane there is a large lilac that obstructs view of traffic coming from Hannaford parking lot. There is much more traffic volume crossing from Jewell Ct to the new Brewery Lane apartments. 
I have witnessed several near miss collisions. The lilac needs to be pruned back considerably for driver visibility and public safety. Thank you for your assistance.	Traffic & Safety Issue
Crosswalk paint in front of White Heron has faded. Cars approaching intersection (by CVS) frequently pass cars on the right that have stopped to let pedestrians cross at crosswalk in front of White Heron. Numerous close calls of pedestrians getting hit.	Traffic & Safety Issue
Huge potholes at the end of Brewery Lane entering Hanaford.	Pothole
Hello! I'm contacting you from White Heron Tea on Islington street. We recently had a customer experience a pretty bad fall due to the uneven sidewalk from the gas line repairs that were made last summer. We were wondering if it might be possible to have something done to even it out a bit so this won't happen again? We know that this would only be temporary with the new work scheduled to be done this summer, however, we would like to not have a repeat of what happened a few days ago. Thanks so much!	Sidewalk Issue
Request recycle be picked up	Recycling & Solid Waste
The sidewalk of the Stark St. Bridge to the New Franklin School has been barely plowed, thus forcing small children heading to and from school, as well as their families and children, to walk in the road which is dangerous as was is down hill is blind to the huge amount of cars coming down it to exit the school.	Winter Issues
	Recycling & Solid Waste
This street light is out. The lamp needs replacing. Because it is out there is s long stretch of dark street. I can't walk my dog and it feels unsafe.	Lighting
Our one block section of Dennett Street was not plowed in the last storm or this one, specifically between Whipple and Bartlett.	Sidewalk Issue
The tennis courts behind New Franklin School are in need of maintenance/repair.	Parks, Grounds, Cemeteries Maintenance Issue
We would REALLY like some other signage that indicates the Stark St. Bridge is for school access only. The cars drive WAY TOO fast (even cars that have kids to drop off, but mostly lost cars). Possibly a no through way sign? A speed limit sign? Anything? It is really scary for drivers and even worse for walkers! Thank you for your consideration!	Street Signs
The stark street bridge to new franklin needs to be sanded-  lots of voters walking over and it is very slick!	Street Issue
There needs to be clear and large signage that through traffic cannot go of the Stark St Bridge to NFS during the day. The amount of cars that fly up that hill, make a crazy fast and unsafe turnaround during the day, because they are lost, is astounding. There are so many little kids around, and it is unsafe for a school area/entrance.	Traffic & Safety Issue
The sidewalks (and road) that go up and down the bridge that leads to the New Franklin School have a TON of debris on them -- I assume mostly from the pavement becoming loose over the winter/snowplowing. It makes it very dangerous for the children and parents to walk to and from school without slipping on a piece of broken pavement, rocks, etc. The hill is very steep and the debris makes it much worse. Many children and their parents walk to school and back every day and I think this issue needs to be addressed as soon as possible before someone gets hurt.  Thank you!!!	Sidewalk Issue
Caller reports that his yard waste has not been picked up in two weeks.	Recycling & Solid Waste
Needs to be cleaned up and pruned.  Thanks	Sidewalk Issue
There is a tree down and across the street. I think the town forgets that there is a house on this end of Stark Street...	Trees
will the City pick up the pile of wood in our front yard?  this is an old wooden fence that we took down. Pieces are approx 6' x 4'.	Recycling & Solid Waste
